Datetime,Open,High,Low,Close,Adj Close,Volume
2024-11-25 09:30:00-05:00,418.19000244140625,418.8999938964844,417.0,417.1524963378906,417.1524963378906,2276203
2024-11-25 09:31:00-05:00,417.25,417.67999267578125,416.610107421875,417.55999755859375,417.55999755859375,97764
2024-11-25 09:32:00-05:00,417.6400146484375,417.71990966796875,417.1300048828125,417.5350036621094,417.5350036621094,70504
2024-11-25 09:33:00-05:00,417.59991455078125,418.57501220703125,417.43011474609375,418.57501220703125,418.57501220703125,69337
2024-11-25 09:34:00-05:00,418.54998779296875,419.0400085449219,418.010009765625,418.69000244140625,418.69000244140625,97005
2024-11-25 09:35:00-05:00,418.70001220703125,419.2900085449219,418.70001220703125,419.0,419.0,107121
2024-11-25 09:36:00-05:00,418.989990234375,419.6000061035156,418.8999938964844,419.56500244140625,419.56500244140625,85408
2024-11-25 09:37:00-05:00,419.56500244140625,420.1400146484375,419.18499755859375,420.1383056640625,420.1383056640625,201886
2024-11-25 09:38:00-05:00,420.1700134277344,420.5899963378906,419.8800048828125,420.5150146484375,420.5150146484375,106849
2024-11-25 09:39:00-05:00,420.4800109863281,421.05999755859375,420.3700866699219,420.8900146484375,420.8900146484375,128746
2024-11-25 09:40:00-05:00,420.8699951171875,420.97821044921875,420.1798095703125,420.3599853515625,420.3599853515625,107583
2024-11-25 09:41:00-05:00,420.373291015625,420.8299865722656,420.239990234375,420.56500244140625,420.56500244140625,65261
2024-11-25 09:42:00-05:00,420.581298828125,420.7200012207031,420.2300109863281,420.29998779296875,420.29998779296875,66225
2024-11-25 09:43:00-05:00,420.2442932128906,420.29998779296875,419.6499938964844,419.8299865722656,419.8299865722656,87645
2024-11-25 09:44:00-05:00,419.7749938964844,420.5,419.67999267578125,420.2699890136719,420.2699890136719,164775
2024-11-25 09:45:00-05:00,420.3500061035156,420.7200012207031,419.8299865722656,420.5,420.5,99658
2024-11-25 09:46:00-05:00,420.2799987792969,420.909912109375,419.6600036621094,420.2554016113281,420.2554016113281,78356
2024-11-25 09:47:00-05:00,420.1549987792969,420.1549987792969,419.30999755859375,419.4599914550781,419.4599914550781,38842
2024-11-25 09:48:00-05:00,419.5350036621094,419.55999755859375,418.75,418.75,418.75,45517
2024-11-25 09:49:00-05:00,418.7300109863281,418.8699035644531,418.29998779296875,418.29998779296875,418.29998779296875,42967
2024-11-25 09:50:00-05:00,418.3500061035156,418.4849853515625,417.9049987792969,417.92999267578125,417.92999267578125,62925
2024-11-25 09:51:00-05:00,417.8800048828125,417.8800048828125,416.79010009765625,416.9100036621094,416.9100036621094,72616
2024-11-25 09:52:00-05:00,416.8999938964844,417.0787048339844,416.2099914550781,417.0787048339844,417.0787048339844,83800
2024-11-25 09:53:00-05:00,416.9599914550781,417.0299987792969,416.45001220703125,416.55999755859375,416.55999755859375,49875
2024-11-25 09:54:00-05:00,416.6650085449219,417.05999755859375,416.489990234375,416.9700012207031,416.9700012207031,47907
2024-11-25 09:55:00-05:00,416.9400939941406,417.3699951171875,416.9150085449219,417.19000244140625,417.19000244140625,85368
2024-11-25 09:56:00-05:00,417.1300048828125,417.2099914550781,416.82000732421875,416.8800048828125,416.8800048828125,52037
2024-11-25 09:57:00-05:00,416.82000732421875,417.0299072265625,416.3900146484375,416.42999267578125,416.42999267578125,41462
2024-11-25 09:58:00-05:00,416.46978759765625,416.79998779296875,416.3699951171875,416.42999267578125,416.42999267578125,48084
2024-11-25 09:59:00-05:00,416.4100036621094,416.6029052734375,416.25,416.5199890136719,416.5199890136719,64588
2024-11-25 10:00:00-05:00,416.4200134277344,416.4599914550781,415.7099914550781,416.07501220703125,416.07501220703125,64255
2024-11-25 10:01:00-05:00,416.0199890136719,416.1700134277344,415.67999267578125,415.94500732421875,415.94500732421875,49253
2024-11-25 10:02:00-05:00,415.94500732421875,416.0,415.7300109863281,415.7799987792969,415.7799987792969,31253
2024-11-25 10:03:00-05:00,415.8299865722656,416.0,415.69000244140625,415.7300109863281,415.7300109863281,51875
2024-11-25 10:04:00-05:00,415.8399963378906,416.0198974609375,415.79998779296875,415.8700866699219,415.8700866699219,27295
2024-11-25 10:05:00-05:00,415.9049987792969,415.9049987792969,415.5,415.55999755859375,415.55999755859375,43179
2024-11-25 10:06:00-05:00,415.56500244140625,415.6499938964844,415.3500061035156,415.625,415.625,53035
2024-11-25 10:07:00-05:00,415.6199951171875,415.9200134277344,415.6199951171875,415.7550048828125,415.7550048828125,35669
2024-11-25 10:08:00-05:00,415.739990234375,415.9599914550781,415.6600036621094,415.92889404296875,415.92889404296875,47497
2024-11-25 10:09:00-05:00,415.9159851074219,416.0,415.19000244140625,415.385009765625,415.385009765625,61049
2024-11-25 10:10:00-05:00,415.2900085449219,415.39990234375,414.8900146484375,415.3026123046875,415.3026123046875,77974
2024-11-25 10:11:00-05:00,415.2799987792969,415.32501220703125,414.9800109863281,415.1400146484375,415.1400146484375,43183
2024-11-25 10:12:00-05:00,415.17999267578125,415.3500061035156,415.07000732421875,415.30999755859375,415.30999755859375,38606
2024-11-25 10:13:00-05:00,415.3450012207031,415.3999938964844,415.1200866699219,415.2799987792969,415.2799987792969,31351
2024-11-25 10:14:00-05:00,415.2200012207031,415.6700134277344,415.2008056640625,415.30999755859375,415.30999755859375,36141
2024-11-25 10:15:00-05:00,415.2799987792969,415.43499755859375,415.04998779296875,415.2099914550781,415.2099914550781,51637
2024-11-25 10:16:00-05:00,415.2250061035156,415.75,415.19000244140625,415.75,415.75,36756
2024-11-25 10:17:00-05:00,415.69000244140625,415.8330078125,415.4678039550781,415.7900085449219,415.7900085449219,41019
2024-11-25 10:18:00-05:00,415.7200012207031,415.94000244140625,415.4599914550781,415.8599853515625,415.8599853515625,44868
2024-11-25 10:19:00-05:00,415.8949890136719,415.8949890136719,415.3299865722656,415.4700012207031,415.4700012207031,20718
2024-11-25 10:20:00-05:00,415.42999267578125,415.5899963378906,415.3399963378906,415.552490234375,415.552490234375,35554
2024-11-25 10:21:00-05:00,415.5,415.8399963378906,415.4100036621094,415.4100036621094,415.4100036621094,22284
2024-11-25 10:22:00-05:00,415.410888671875,415.6050109863281,415.30999755859375,415.4200134277344,415.4200134277344,22291
2024-11-25 10:23:00-05:00,415.4100036621094,415.5199890136719,415.3100891113281,415.5199890136719,415.5199890136719,16945
2024-11-25 10:24:00-05:00,415.5199890136719,415.6400146484375,415.25,415.3800048828125,415.3800048828125,34476
2024-11-25 10:25:00-05:00,415.44000244140625,415.8092041015625,415.44000244140625,415.6050109863281,415.6050109863281,29368
2024-11-25 10:26:00-05:00,415.6050109863281,415.6050109863281,415.19000244140625,415.2699890136719,415.2699890136719,33384
2024-11-25 10:27:00-05:00,415.25,415.4866027832031,415.2099914550781,415.43499755859375,415.43499755859375,34531
2024-11-25 10:28:00-05:00,415.42999267578125,415.46881103515625,415.2099914550781,415.4100036621094,415.4100036621094,23611
2024-11-25 10:29:00-05:00,415.4226989746094,415.69000244140625,415.3599853515625,415.69000244140625,415.69000244140625,48151
2024-11-25 10:30:00-05:00,415.635009765625,415.94049072265625,415.5849914550781,415.82501220703125,415.82501220703125,29132
2024-11-25 10:31:00-05:00,415.7950134277344,416.0,415.67999267578125,415.7950134277344,415.7950134277344,43155
2024-11-25 10:32:00-05:00,415.75,415.82000732421875,415.4800109863281,415.57501220703125,415.57501220703125,24125
2024-11-25 10:33:00-05:00,415.5950012207031,415.6300048828125,415.0,415.2200012207031,415.2200012207031,46670
2024-11-25 10:34:00-05:00,415.2395935058594,415.29010009765625,415.0400085449219,415.1400146484375,415.1400146484375,30369
2024-11-25 10:35:00-05:00,415.17999267578125,415.4200134277344,414.95001220703125,415.3900146484375,415.3900146484375,45026
2024-11-25 10:36:00-05:00,415.375,415.71319580078125,415.3399963378906,415.6099853515625,415.6099853515625,27494
2024-11-25 10:37:00-05:00,415.6400146484375,416.20001220703125,415.6300048828125,416.010009765625,416.010009765625,33939
2024-11-25 10:38:00-05:00,415.989990234375,416.2900085449219,415.89111328125,416.19500732421875,416.19500732421875,34757
2024-11-25 10:39:00-05:00,416.239990234375,416.49359130859375,416.2301025390625,416.34698486328125,416.34698486328125,35314
2024-11-25 10:40:00-05:00,416.44000244140625,416.44000244140625,416.1700134277344,416.2699890136719,416.2699890136719,18102
2024-11-25 10:41:00-05:00,416.3599853515625,416.67999267578125,416.3599853515625,416.5400085449219,416.5400085449219,34996
2024-11-25 10:42:00-05:00,416.5201110839844,416.61920166015625,416.2799987792969,416.3599853515625,416.3599853515625,17393
2024-11-25 10:43:00-05:00,416.42498779296875,416.6000061035156,416.3599853515625,416.6000061035156,416.6000061035156,16745
2024-11-25 10:44:00-05:00,416.6034851074219,416.75,416.5174865722656,416.6099853515625,416.6099853515625,23403
2024-11-25 10:45:00-05:00,416.625,416.639892578125,416.4100036621094,416.44500732421875,416.44500732421875,14936
2024-11-25 10:46:00-05:00,416.4100036621094,416.54998779296875,415.9700012207031,416.2799987792969,416.2799987792969,49056
2024-11-25 10:47:00-05:00,416.32000732421875,416.32000732421875,416.1200866699219,416.1200866699219,416.1200866699219,16410
2024-11-25 10:48:00-05:00,416.1943054199219,416.34991455078125,416.07000732421875,416.2900085449219,416.2900085449219,17803
2024-11-25 10:49:00-05:00,416.29998779296875,416.3900146484375,416.1700134277344,416.3699951171875,416.3699951171875,19284
2024-11-25 10:50:00-05:00,416.4200134277344,416.54998779296875,416.30999755859375,416.3900146484375,416.3900146484375,21645
2024-11-25 10:51:00-05:00,416.37811279296875,416.37811279296875,416.05999755859375,416.1449890136719,416.1449890136719,20295
2024-11-25 10:52:00-05:00,416.1499938964844,416.2799987792969,416.1300048828125,416.2550048828125,416.2550048828125,16509
2024-11-25 10:53:00-05:00,416.29998779296875,416.29998779296875,416.05499267578125,416.05499267578125,416.05499267578125,20816
2024-11-25 10:54:00-05:00,416.1050109863281,416.2250061035156,415.8900146484375,415.8900146484375,415.8900146484375,25364
2024-11-25 10:55:00-05:00,415.8699951171875,416.0,415.81878662109375,415.8800048828125,415.8800048828125,19268
2024-11-25 10:56:00-05:00,415.8822937011719,415.88970947265625,415.6400146484375,415.7073974609375,415.7073974609375,17630
2024-11-25 10:57:00-05:00,415.67999267578125,415.7300109863281,415.4200134277344,415.5,415.5,27942
2024-11-25 10:58:00-05:00,415.5799865722656,415.9200134277344,415.5375061035156,415.82000732421875,415.82000732421875,33943
2024-11-25 10:59:00-05:00,415.79998779296875,415.79998779296875,415.6400146484375,415.69500732421875,415.69500732421875,18857
2024-11-25 11:00:00-05:00,415.7850036621094,415.8900146484375,415.75,415.79998779296875,415.79998779296875,13297
2024-11-25 11:01:00-05:00,415.9024963378906,415.9024963378906,415.6400146484375,415.75,415.75,14889
2024-11-25 11:02:00-05:00,415.7550048828125,416.04998779296875,415.7550048828125,415.889404296875,415.889404296875,13985
2024-11-25 11:03:00-05:00,415.9700012207031,416.1099853515625,415.7799987792969,415.95001220703125,415.95001220703125,15948
2024-11-25 11:04:00-05:00,415.9100036621094,416.1227111816406,415.9100036621094,416.1099853515625,416.1099853515625,11209
2024-11-25 11:05:00-05:00,416.04998779296875,416.07000732421875,415.8699951171875,416.010009765625,416.010009765625,16414
2024-11-25 11:06:00-05:00,415.9574890136719,416.010009765625,415.80999755859375,415.9299011230469,415.9299011230469,12514
2024-11-25 11:07:00-05:00,415.8699951171875,415.9100036621094,415.739990234375,415.7685852050781,415.7685852050781,12481
2024-11-25 11:08:00-05:00,415.9110107421875,415.9700012207031,415.6600036621094,415.69500732421875,415.69500732421875,14210
2024-11-25 11:09:00-05:00,415.7049865722656,415.79998779296875,415.3420104980469,415.510009765625,415.510009765625,44399
2024-11-25 11:10:00-05:00,415.489990234375,415.54010009765625,415.3800048828125,415.5,415.5,40472
2024-11-25 11:11:00-05:00,415.489990234375,415.69000244140625,415.3999938964844,415.57550048828125,415.57550048828125,68372
2024-11-25 11:12:00-05:00,415.54998779296875,415.65771484375,415.5400085449219,415.57000732421875,415.57000732421875,12035
2024-11-25 11:13:00-05:00,415.510009765625,415.69500732421875,415.5,415.6650085449219,415.6650085449219,27142
2024-11-25 11:14:00-05:00,415.6700134277344,415.9200134277344,415.6300048828125,415.7799987792969,415.7799987792969,24887
2024-11-25 11:15:00-05:00,415.8341979980469,415.94500732421875,415.6400146484375,415.6400146484375,415.6400146484375,19483
2024-11-25 11:16:00-05:00,415.6000061035156,415.6000061035156,415.4036865234375,415.44000244140625,415.44000244140625,23752
2024-11-25 11:17:00-05:00,415.3898010253906,415.4599914550781,415.3299865722656,415.41009521484375,415.41009521484375,15329
2024-11-25 11:18:00-05:00,415.4599914550781,415.7049865722656,415.4599914550781,415.57000732421875,415.57000732421875,17107
2024-11-25 11:19:00-05:00,415.63519287109375,415.9599914550781,415.6099853515625,415.82000732421875,415.82000732421875,20211
2024-11-25 11:20:00-05:00,415.8599853515625,415.97900390625,415.8599853515625,415.92498779296875,415.92498779296875,18503
2024-11-25 11:21:00-05:00,415.9049987792969,416.1700134277344,415.8800048828125,416.1700134277344,416.1700134277344,21271
2024-11-25 11:22:00-05:00,416.17999267578125,416.3699035644531,416.1346130371094,416.31500244140625,416.31500244140625,25494
